smiles,T,dliq,dgas,st,tc,redT
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2,456,0.7435,0.002607,14.89,711.1,0.6412600196878075
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2,502,0.7039,0.006515000000000001,12.28,711.1,0.7059485304457882
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2,525,0.6803,0.01005,10.75,711.1,0.7382927858247785
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2,549,0.6631,0.01623,9.297,711.1,0.7720433131767683
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2,572,0.6354,0.02389,6.632000000000001,711.1,0.8043875685557587
CC1(C)CC[C@@H]2[C@@H](C1)CCCC2,595,0.6064,0.03864,5.763999999999999,711.1,0.836731823934749
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,280,0.8293,1.121e-05,28.53,709.7,0.39453290122587004
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,359,0.7725,1.424e-05,24.26,709.7,0.5058475412145977
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,419,0.728,0.0005462,17.96,709.7,0.5903903057629984
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,459,0.6966,0.001506,14.23,709.7,0.6467521487952655
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,478,0.6799,0.004442,12.24,709.7,0.6735240242355924
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,498,0.6623,0.008352,11.49,709.7,0.701704945751726
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,518,0.6471,0.008187999999999999,9.655,709.7,0.7298858672678596
C[C@@H]1[C@H](C)[C@H](C)[C@H]([C@@H]([C@H]1C)C)C,538,0.6276,0.01299,8.5,709.7,0.7580667887839931
CC(CC(C(C)(C)C)(C)C)(C)C,264,0.8003,1.668e-05,28.01,663.4,0.3979499547784142
CC(CC(C(C)(C)C)(C)C)(C)C,354,0.7323,0.0008609999999999999,18.76,663.4,0.5336147120892373
CC(CC(C(C)(C)C)(C)C)(C)C,421,0.6807,0.002238,13.78,663.4,0.6346095869761833
CC(CC(C(C)(C)C)(C)C)(C)C,465,0.6426,0.0055850000000000006,11.49,663.4,0.7009345794392524
CC(CC(C(C)(C)C)(C)C)(C)C,488,0.6214,0.01212,9.439,663.4,0.7356044618631293
CC(CC(C(C)(C)C)(C)C)(C)C,510,0.6007,0.01468,8.807,663.4,0.7687669580946639
CC(CC(C(C)(C)C)(C)C)(C)C,533,0.5769,0.02437,7.124,663.4,0.8034368405185409
CC(CC(C(C)(C)C)(C)C)(C)C,555,0.5546,0.030869999999999998,4.814,663.4,0.8365993367500754
CCCC(C1CCCCC1)CC,296,0.8221,3.759e-05,30.22,688.7,0.42979526644402494
CCCC(C1CCCCC1)CC,388,0.7456,4.407e-05,19.12,688.7,0.5633802816901408
CCCC(C1CCCCC1)CC,456,0.6892,0.0030440000000000003,14.34,688.7,0.6621170320894438
CCCC(C1CCCCC1)CC,502,0.6479,0.007279000000000001,11.9,688.7,0.7289095397125017
CCCC(C1CCCCC1)CC,525,0.6262,0.01127,9.92,688.7,0.7623057935240307
CCCC(C1CCCCC1)CC,548,0.6046,0.01818,7.087000000000001,688.7,0.7957020473355597
CCCC(C1CCCCC1)CC,571,0.5779,0.02755,6.162999999999999,688.7,0.8290983011470887
CCCC(C1CCCCC1)CC,594,0.5521,0.0352,4.935,688.7,0.8624945549586176
C[C@@H]1CCCC2C1[C@H](C)CCC2,297,0.8799,1.59e-05,30.79,732.4,0.4055161114145276
C[C@@H]1CCCC2C1[C@H](C)CCC2,389,0.8107,0.0001103,22.38,732.4,0.5311305297651556
C[C@@H]1CCCC2C1[C@H](C)CCC2,458,0.7561,0.0016769999999999999,16.81,732.4,0.6253413435281268
C[C@@H]1CCCC2C1[C@H](C)CCC2,504,0.7183,0.006106,13.52,732.4,0.6881485527034408
C[C@@H]1CCCC2C1[C@H](C)CCC2,527,0.6985,0.009622,12.14,732.4,0.7195521572910978
C[C@@H]1CCCC2C1[C@H](C)CCC2,550,0.6773,0.0168,10.63,732.4,0.7509557618787548
C[C@@H]1CCCC2C1[C@H](C)CCC2,573,0.6544,0.02059,8.582,732.4,0.7823593664664118
C[C@@H]1CCCC2C1[C@H](C)CCC2,596,0.631,0.02882,6.829,732.4,0.8137629710540688
CC(CCC1CCCCC1C)C,292,0.8154,2.119e-05,28.27,689.4,0.42355671598491446
CC(CCC1CCCCC1C)C,375,0.7496,0.0,20.29,689.4,0.5439512619669278
CC(CCC1CCCCC1C)C,437,0.6994,0.00144,15.65,689.4,0.6338845372787931
CC(CCC1CCCCC1C)C,479,0.6631,0.005572,12.71,689.4,0.6948070786190891
CC(CCC1CCCCC1C)C,500,0.6454,0.0057350000000000005,10.07,689.4,0.725268349289237
CC(CCC1CCCCC1C)C,520,0.6272,0.008444,9.634,689.4,0.7542790832608065
CC(CCC1CCCCC1C)C,541,0.6049,0.0164,7.546,689.4,0.7847403539309544
CC(CCC1CCCCC1C)C,562,0.5848,0.02392,6.254,689.4,0.8152016246011025
CCC(CCC1CCCCC1)C,294,0.8187,0.0,29.7,687.2,0.4278230500582072
CCC(CCC1CCCCC1)C,379,0.7487,0.00018030000000000002,21.57,687.2,0.5515133876600699
CCC(CCC1CCCCC1)C,442,0.6965,0.001076,15.78,687.2,0.6431897555296856
CCC(CCC1CCCCC1)C,484,0.6584,0.004256,12.07,687.2,0.7043073341094295
CCC(CCC1CCCCC1)C,506,0.6383,0.008806999999999999,11.1,687.2,0.7363213038416763
CCC(CCC1CCCCC1)C,527,0.6173,0.01145,9.691,687.2,0.7668800931315483
CCC(CCC1CCCCC1)C,548,0.5976,0.01267,7.395,687.2,0.7974388824214202
CCC(CCC1CCCCC1)C,569,0.5754,0.02418,5.716,687.2,0.8279976717112921
CCCC(CCC(CCC)C)C,288,0.7597,2.009e-05,26.26,653.2,0.4409063074096754
CCCC(CCC(CCC)C)C,367,0.697,0.0005502,19.26,653.2,0.561849357011635
CCCC(CCC(CCC)C)C,426,0.647,0.0008311,13.88,653.2,0.6521739130434783
CCCC(CCC(CCC)C)C,465,0.6132,0.0029519999999999998,11.36,653.2,0.7118799755052051
CCCC(CCC(CCC)C)C,485,0.5937,0.007606999999999999,9.368,653.2,0.7424984690753215
CCCC(CCC(CCC)C)C,505,0.5755,0.006737000000000001,7.7860000000000005,653.2,0.7731169626454378
CCCC(CCC(CCC)C)C,524,0.5548,0.013359999999999999,7.359,653.2,0.8022045315370483
CCCC(CCC(CCC)C)C,544,0.5301,0.02089,5.817,653.2,0.8328230251071647
CC(C(C(C)C)C)C(C(C)C)C,287,0.7717,1.766e-05,26.61,672.3,0.4268927562100253
CC(C(C(C)C)C)C(C(C)C)C,372,0.7084,0.000102,19.69,672.3,0.5533244087460956
CC(C(C(C)C)C)C(C(C)C)C,435,0.6594,0.001808,13.24,672.3,0.6470325747434181
CC(C(C(C)C)C)C(C(C)C)C,477,0.6241,0.007079,10.48,672.3,0.7095046854082999
CC(C(C(C)C)C)C(C(C)C)C,499,0.6035,0.0117,9.055,672.3,0.7422281719470475
CC(C(C(C)C)C)C(C(C)C)C,520,0.5843,0.01351,7.62,672.3,0.7734642272794884
CC(C(C(C)C)C)C(C(C)C)C,541,0.5612,0.02089,7.081,672.3,0.8047002826119293
CC(C(C(C)C)C)C(C(C)C)C,562,0.5409,0.02625,4.704,672.3,0.8359363379443702
CCCC(C1CCCC1)CCC,292,0.8109,1.684e-05,27.84,689.7,0.42337248078874873
CCCC(C1CCCC1)CCC,375,0.7461,0.00025289999999999997,20.74,689.7,0.5437146585471944
CCCC(C1CCCC1)CCC,438,0.6957,0.00172,15.57,689.7,0.635058721183123
CCCC(C1CCCC1)CCC,480,0.6592,0.005095000000000001,12.8,689.7,0.6959547629404088
CCCC(C1CCCC1)CCC,500,0.6411,0.007281999999999999,10.41,689.7,0.7249528780629259
CCCC(C1CCCC1)CCC,521,0.6224,0.011009999999999999,9.423,689.7,0.7554008989415687
CCCC(C1CCCC1)CCC,542,0.6015,0.01845,7.851,689.7,0.7858489198202117
CCCC(C1CCCC1)CCC,563,0.5792,0.01949,6.8,689.7,0.8162969406988545
CCC(C1CCCCCCC1)C,298,0.8374,0.0,30.16,717.6,0.415273132664437
CCC(C1CCCCCCC1)C,388,0.7683,2.207e-05,22.81,717.6,0.5406911928651059
CCC(C1CCCCCCC1)C,456,0.7148,0.001369,16.53,717.6,0.6354515050167224
CCC(C1CCCCCCC1)C,502,0.6761,0.006953,12.56,717.6,0.6995540691192865
CCC(C1CCCCCCC1)C,524,0.6579,0.007856,11.09,717.6,0.7302118171683389
CCC(C1CCCCCCC1)C,547,0.6345,0.0127,9.508,717.6,0.762263099219621
CCC(C1CCCCCCC1)C,569,0.6129,0.018340000000000002,7.327999999999999,717.6,0.7929208472686733
CCC(C1CCCCCCC1)C,592,0.5896,0.02451,5.9670000000000005,717.6,0.8249721293199553
CCCCCCCC[C@H](CC)C,291,0.7588,5.299e-05,27.21,659.0,0.44157814871016693
CCCCCCCC[C@H](CC)C,373,0.6935,4.051e-05,18.48,659.0,0.5660091047040972
CCCCCCCC[C@H](CC)C,434,0.6435,0.0006331,13.47,659.0,0.6585735963581184
CCCCCCCC[C@H](CC)C,474,0.6074,0.003589,10.63,659.0,0.7192716236722306
CCCCCCCC[C@H](CC)C,495,0.5875,0.007451999999999999,10.57,659.0,0.7511380880121397
CCCCCCCC[C@H](CC)C,515,0.5677,0.009303,7.351,659.0,0.7814871016691958
CCCCCCCC[C@H](CC)C,536,0.5456,0.01267,6.481,659.0,0.8133535660091047
CCCCCCCC[C@H](CC)C,556,0.5225,0.02485,5.5,659.0,0.8437025796661608
CCCCCC(CCCC)(CC)C,299,0.7653,4.916e-07,26.72,667.2,0.44814148681055155
CCCCCC(CCCC)(CC)C,383,0.6997,5.971e-05,17.81,667.2,0.5740407673860911
CCCCCC(CCCC)(CC)C,445,0.6493,0.0012289999999999998,13.27,667.2,0.6669664268585132
CCCCCC(CCCC)(CC)C,487,0.6098,0.00545,9.899,667.2,0.7299160671462829
CCCCCC(CCCC)(CC)C,508,0.5903,0.0055520000000000005,8.97,667.2,0.7613908872901678
CCCCCC(CCCC)(CC)C,529,0.5716,0.013590000000000001,7.126,667.2,0.7928657074340527
CCCCCC(CCCC)(CC)C,550,0.5456,0.02115,6.042999999999999,667.2,0.8243405275779376
CCCCCC(CCCC)(CC)C,571,0.5238,0.03038,4.607,667.2,0.8558153477218224
CCCCCCCCC(CC)CC,299,0.7617,2.812e-05,25.88,675.4,0.44270062185371634
CCCCCCCCC(CC)CC,381,0.6969,0.0002612,19.4,675.4,0.5641101569440332
CCCCCCCCC(CC)CC,442,0.6477,0.0016760000000000002,14.2,675.4,0.6544270062185372
CCCCCCCCC(CC)CC,482,0.6124,0.00328,12.12,675.4,0.7136511696772283
CCCCCCCCC(CC)CC,503,0.5946,0.005589,9.927999999999999,675.4,0.7447438554930412
CCCCCCCCC(CC)CC,523,0.5744,0.007979,8.323,675.4,0.7743559372223867
CCCCCCCCC(CC)CC,544,0.5517,0.01407,7.441,675.4,0.8054486230381996
CCCCCCCCC(CC)CC,564,0.5318,0.02089,5.2170000000000005,675.4,0.8350607047675452
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,298,0.8642,0.0001351,28.7,737.0,0.4043419267299864
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,389,0.7962,0.00011200000000000001,21.63,737.0,0.5278154681139756
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,457,0.7451,0.001052,16.42,737.0,0.6200814111261872
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,502,0.7078,0.0035299999999999997,12.95,737.0,0.6811397557666214
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,525,0.6874,0.006883,11.32,737.0,0.7123473541383989
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,548,0.6674,0.01077,10.44,737.0,0.7435549525101763
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,570,0.645,0.015719999999999998,7.87,737.0,0.7734056987788331
C[C@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@H](C2)C,593,0.623,0.02342,7.925,737.0,0.8046132971506106
CCC(C1CCCCC1)(CC)CC,298,0.839,1.3380000000000001e-06,28.35,725.9,0.4105248656839785
CCC(C1CCCCC1)(CC)CC,391,0.7703,2.317e-05,20.01,725.9,0.5386416861826698
CCC(C1CCCCC1)(CC)CC,461,0.7167,0.002229,15.77,725.9,0.6350737016117923
CCC(C1CCCCC1)(CC)CC,507,0.6782,0.00463,12.29,725.9,0.6984433117509299
CCC(C1CCCCC1)(CC)CC,530,0.6574,0.009584,11.18,725.9,0.7301281168204987
CCC(C1CCCCC1)(CC)CC,554,0.6386,0.01384,8.505,725.9,0.7631905221104835
CCC(C1CCCCC1)(CC)CC,577,0.6145,0.02264,7.037999999999999,725.9,0.7948753271800524
CCC(C1CCCCC1)(CC)CC,600,0.59,0.027039999999999998,5.475,725.9,0.8265601322496212
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,298,0.8784,1.59e-05,32.73,735.2,0.40533188248095753
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,389,0.8064,0.0001351,21.58,735.2,0.529107725788901
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,457,0.7536,0.001911,16.36,735.2,0.6215995647442872
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,502,0.7154,0.005281,14.0,735.2,0.6828073993471164
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,525,0.6943,0.007178,11.97,735.2,0.7140914036996735
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,548,0.6745,0.010020000000000001,10.04,735.2,0.7453754080522307
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,570,0.6521,0.01854,7.981,735.2,0.7752992383025027
C[C@H]1C[C@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,593,0.6296,0.01933,7.218,735.2,0.8065832426550598
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,298,0.8706,1.873e-05,28.13,739.5,0.40297498309668695
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,389,0.8012,0.0003272,22.02,739.5,0.5260311020960108
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,457,0.7509,0.0005805,17.02,739.5,0.6179851250845165
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,502,0.7142,0.0043619999999999996,12.96,739.5,0.6788370520622042
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,525,0.6925,0.008322,13.04,739.5,0.7099391480730223
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,548,0.6745,0.01063,10.37,739.5,0.7410412440838404
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,570,0.6518,0.01706,8.642999999999999,739.5,0.77079107505071
C[C@@H]1C[C@@H](C)[C@@H]2[C@@H](C1)CC[C@H](C2)C,593,0.6279,0.02134,7.518,739.5,0.801893171061528
CC(C(C1CCCCC1)C(C)C)C,295,0.8342,3.801e-05,30.04,716.6,0.4116662015071169
CC(C(C1CCCCC1)C(C)C)C,386,0.7631,0.00010209999999999999,20.21,716.6,0.5386547585821937
CC(C(C1CCCCC1)C(C)C)C,454,0.7092,0.0018510000000000002,15.85,716.6,0.6335473067262071
CC(C(C1CCCCC1)C(C)C)C,499,0.6727,0.005511,12.74,716.6,0.6963438459391571
CC(C(C1CCCCC1)C(C)C)C,522,0.6529,0.00719,10.8,716.6,0.7284398548702204
CC(C(C1CCCCC1)C(C)C)C,545,0.6328,0.012459999999999999,8.636000000000001,716.6,0.7605358638012838
CC(C(C1CCCCC1)C(C)C)C,567,0.613,0.0195,7.559,716.6,0.7912363940831705
CC(C(C1CCCCC1)C(C)C)C,590,0.5887,0.027610000000000003,6.744,716.6,0.8233324030142338
CC(CCCCCCCC(C)C)C,298,0.7589,0.0,27.18,674.7,0.4416777827182451
CC(CCCCCCCC(C)C)C,380,0.695,3.171e-05,18.85,674.7,0.5632132799762857
CC(CCCCCCCC(C)C)C,441,0.6441,0.0005045,14.87,674.7,0.6536238328145842
CC(CCCCCCCC(C)C)C,482,0.6096,0.00288,11.42,674.7,0.7143915814436045
CC(CCCCCCCC(C)C)C,503,0.5874,0.005838,9.949,674.7,0.7455165258633466
CC(CCCCCCCC(C)C)C,523,0.5705,0.00851,8.414,674.7,0.7751593300726248
CC(CCCCCCCC(C)C)C,544,0.5488,0.01185,7.117999999999999,674.7,0.806284274492367
CC(CCCCCCCC(C)C)C,564,0.5275,0.01935,6.0329999999999995,674.7,0.8359270787016451
CCCCCC(CCCCC)CC,299,0.7607,3.486e-05,24.99,669.5,0.44660194174757284
CCCCCC(CCCCC)CC,380,0.6961,3.716e-05,19.15,669.5,0.5675877520537714
CCCCCC(CCCCC)CC,441,0.6465,0.0012259999999999999,13.52,669.5,0.6587005227781927
CCCCCC(CCCCC)CC,482,0.6098,0.0034100000000000003,10.76,669.5,0.7199402539208365
CCCCCC(CCCCC)CC,502,0.5919,0.00795,8.198,669.5,0.7498132935026139
CCCCCC(CCCCC)CC,522,0.5705,0.007537,7.574,669.5,0.7796863330843914
CCCCCC(CCCCC)CC,543,0.5508,0.01878,5.052,669.5,0.8110530246452576
CCCCCC(CCCCC)CC,563,0.5253,0.01842,4.904,669.5,0.8409260642270351
CCCCC(CC(CC(C)C)C)C,292,0.763,0.0,24.17,666.6,0.43804380438043805
CCCCC(CC(CC(C)C)C)C,370,0.7017,5.22e-05,19.14,666.6,0.555055505550555
CCCCC(CC(CC(C)C)C)C,429,0.6539,0.0008273,14.82,666.6,0.6435643564356436
CCCCC(CC(CC(C)C)C)C,469,0.6196,0.0052829999999999995,11.96,666.6,0.7035703570357036
CCCCC(CC(CC(C)C)C)C,488,0.6035,0.007308,9.073,666.6,0.732073207320732
CCCCC(CC(CC(C)C)C)C,508,0.5826,0.01295,8.452,666.6,0.762076207620762
CCCCC(CC(CC(C)C)C)C,527,0.5648,0.01031,7.87,666.6,0.7905790579057905
CCCCC(CC(CC(C)C)C)C,547,0.5447,0.01914,6.109,666.6,0.8205820582058205
CCC(CCCCCC(CC)C)C,295,0.7636,9.343999999999999e-06,27.29,673.1,0.4382706878621304
CCC(CCCCCC(CC)C)C,376,0.6999,2.108e-05,19.22,673.1,0.5586094191056307
CCC(CCCCCC(CC)C)C,437,0.6509,0.000771,13.92,673.1,0.6492348833754271
CCC(CCCCCC(CC)C)C,477,0.6165,0.002381,10.76,673.1,0.7086614173228346
CCC(CCCCCC(CC)C)C,497,0.5969,0.005044,9.07,673.1,0.7383746842965384
CCC(CCCCCC(CC)C)C,518,0.5776,0.008438,8.822000000000001,673.1,0.7695736146189274
CCC(CCCCCC(CC)C)C,538,0.557,0.01273,8.033,673.1,0.7992868815926311
CCC(CCCCCC(CC)C)C,558,0.535,0.01772,5.675,673.1,0.8290001485663349
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,298,0.8691,5.976e-06,30.86,732.5,0.4068259385665529
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,389,0.7988,5.223e-05,22.13,732.5,0.5310580204778157
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,457,0.7461,0.0015869999999999999,17.56,732.5,0.6238907849829352
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,502,0.7099,0.005714,12.58,732.5,0.6853242320819113
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,525,0.6887,0.0085,11.41,732.5,0.7167235494880546
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,548,0.6674,0.011059999999999999,9.922,732.5,0.7481228668941979
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,570,0.6452,0.01499,9.109,732.5,0.7781569965870307
C[C@@H]1C[C@@H](C)[C@H]2[C@H](C1)CC[C@@H](C2)C,593,0.623,0.0251,7.609,732.5,0.8095563139931741
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,298,0.8661,0.00011559999999999999,29.95,746.7,0.3990893263693585
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,389,0.7944,3.583e-05,23.08,746.7,0.5209588857640284
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,457,0.7441,0.0006656,17.05,746.7,0.6120262488281772
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,502,0.7084,0.002703,14.05,746.7,0.6722914155618053
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,525,0.6887,0.006393,11.82,746.7,0.7030936118923262
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,548,0.668,0.007223,10.06,746.7,0.7338958082228472
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,570,0.6482,0.01067,8.547,746.7,0.7633587786259541
C[C@H]1CC[C@H]2[C@H](C1)C[C@@H]([C@H](C2)C)C,593,0.626,0.01793,7.664,746.7,0.7941609749564751
CCCCCCCCCC(C)(C)C,296,0.7616,0.0,27.0,670.9,0.44119839022208973
CCCCCCCCCC(C)(C)C,374,0.6997,2.685e-05,18.74,670.9,0.5574601281860188
CCCCCCCCCC(C)(C)C,433,0.652,0.001745,14.84,670.9,0.6454016992100164
CCCCCCCCCC(C)(C)C,472,0.6172,0.002517,12.02,670.9,0.703532568191981
CCCCCCCCCC(C)(C)C,491,0.5999,0.004929,9.493,670.9,0.7318527351319124
CCCCCCCCCC(C)(C)C,511,0.5796,0.007868,8.206,670.9,0.7616634371739455
CCCCCCCCCC(C)(C)C,530,0.562,0.013569999999999999,6.002999999999999,670.9,0.7899836041138769
CCCCCCCCCC(C)(C)C,550,0.5436,0.01414,6.547000000000001,670.9,0.81979430615591
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,298,0.8765,1.918e-05,29.29,738.7,0.40341139840259915
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,389,0.8056,0.000156,21.05,738.7,0.5266007851631244
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,457,0.7529,0.002448,16.59,738.7,0.618654392852308
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,502,0.7161,0.005062,14.84,738.7,0.6795722214701502
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,525,0.6951,0.005938000000000001,12.44,738.7,0.7107080005414917
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,548,0.674,0.008362999999999999,10.58,738.7,0.7418437796128333
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,570,0.6533,0.016319999999999998,9.218,738.7,0.7716258291593339
C[C@@H]1C[C@@H](C)[C@@H]2[C@H](C1)CC[C@H](C2)C,593,0.6318,0.02169,7.167000000000001,738.7,0.8027616082306754
CCCC1CCCCC1(CC)CC,288,0.8388,0.0,29.1,710.7,0.40523427606585055
CCCC1CCCCC1(CC)CC,377,0.7725,0.00023999999999999998,20.94,710.7,0.5304629238778669
CCCC1CCCCC1(CC)CC,444,0.72,0.0005492000000000001,15.75,710.7,0.6247361756015196
CCCC1CCCCC1(CC)CC,489,0.6831,0.003182,12.81,710.7,0.6880540312368087
CCCC1CCCCC1(CC)CC,511,0.6615,0.009126,9.98,710.7,0.7190094273251724
CCCC1CCCCC1(CC)CC,533,0.6436,0.01085,9.068,710.7,0.7499648234135359
CCCC1CCCCC1(CC)CC,556,0.6233,0.017509999999999998,8.066,710.7,0.7823272829604615
CCCC1CCCCC1(CC)CC,578,0.6004,0.0275,6.403,710.7,0.813282679048825
CCCCCCC(CC)(CC)CC,298,0.7707,8.431e-06,26.87,679.2,0.43875147232037687
CCCCCCC(CC)(CC)CC,382,0.7091,7.328e-05,17.99,679.2,0.5624263839811543
CCCCCCC(CC)(CC)CC,445,0.6573,0.001599,13.38,679.2,0.6551825677267373
CCCCCCC(CC)(CC)CC,487,0.6223,0.004838,9.481,679.2,0.717020023557126
CCCCCCC(CC)(CC)CC,508,0.6029,0.008620000000000001,9.657,679.2,0.7479387514723204
CCCCCCC(CC)(CC)CC,529,0.5815,0.01259,8.109,679.2,0.7788574793875147
CCCCCCC(CC)(CC)CC,550,0.5567,0.0147,7.112,679.2,0.809776207302709
CCCCCCC(CC)(CC)CC,571,0.5386,0.0281,4.888,679.2,0.8406949352179034
CCC(CC(CC(C)C)(CC)C)C,295,0.7752,0.0,26.95,672.1,0.43892277934831125
CCC(CC(CC(C)C)(CC)C)C,378,0.711,3.176e-05,18.74,672.1,0.5624163070971582
CCC(CC(CC(C)C)(CC)C)C,440,0.6616,0.001323,14.74,672.1,0.6546644844517184
CCC(CC(CC(C)C)(CC)C)C,481,0.6278,0.006807,10.91,672.1,0.7156673114119922
CCC(CC(CC(C)C)(CC)C)C,502,0.6067,0.01075,9.756,672.1,0.7469126618062788
CCC(CC(CC(C)C)(CC)C)C,523,0.5873,0.009932,7.642,672.1,0.7781580122005654
CCC(CC(CC(C)C)(CC)C)C,543,0.5663,0.01535,7.332000000000001,672.1,0.8079154887665526
CCC(CC(CC(C)C)(CC)C)C,564,0.5442,0.03418,4.397,672.1,0.8391608391608392
CCC(CCC(CC(CC)C)C)C,294,0.7618,0.0,25.03,670.3,0.43860957780098464
CCC(CCC(CC(CC)C)C)C,373,0.7001,4.319e-05,18.59,670.3,0.5564672534685962
CCC(CCC(CC(CC)C)C)C,433,0.6526,0.001623,14.12,670.3,0.645979412203491
CCC(CCC(CC(CC)C)C)C,473,0.6173,0.0036439999999999997,11.16,670.3,0.7056541846934209
CCC(CCC(CC(CC)C)C)C,492,0.6001,0.005881,9.78,670.3,0.7339997016261376
CCC(CCC(CC(CC)C)C)C,512,0.5834,0.010209999999999999,8.208,670.3,0.7638370878711025
CCC(CCC(CC(CC)C)C)C,532,0.5592,0.014430000000000002,7.452000000000001,670.3,0.7936744741160675
CCC(CCC(CC(CC)C)C)C,552,0.5401,0.016309999999999998,5.776,670.3,0.8235118603610324
CC1CCC2C(C1)C(C)CC2(C)C,295,0.8501,2.235e-06,26.82,697.6,0.4228784403669725
CC1CCC2C(C1)C(C)CC2(C)C,383,0.7809,0.0002491,19.39,697.6,0.5490252293577982
CC1CCC2C(C1)C(C)CC2(C)C,448,0.7271,0.0028829999999999997,14.14,697.6,0.6422018348623852
CC1CCC2C(C1)C(C)CC2(C)C,492,0.687,0.006554000000000001,11.53,697.6,0.7052752293577982
CC1CCC2C(C1)C(C)CC2(C)C,514,0.6667,0.012159999999999999,9.847000000000001,697.6,0.7368119266055045
CC1CCC2C(C1)C(C)CC2(C)C,536,0.6472,0.017769999999999998,8.25,697.6,0.768348623853211
